sequence,window_time_ns,source_time_ns,rg_A,end_to_end_A,c1_contour_A,extension_fraction,shape_anisotropy,adjacent_stacks,nonadjacent_stacks,unstacked_neighbor_fraction,unstacked_any_fraction,syn_fraction,outward_projection_mean,nonlocal_contact_pairs,base_base_hbonds,all_interresidue_hbonds,max_DNA_bond_A
dA40,0.01,45.01,25.830839,56.098757,262.93626,0.21335497,0.55532991,14,5,0.425,0.25,0.6,0.1683067,27,2,7,1.637399
dA40,0.02,45.02,25.265952,55.026406,261.73858,0.21023422,0.53554327,12,5,0.5,0.275,0.575,0.17333382,28,3,6,1.6510131
dA40,0.03,45.03,25.165554,54.957319,261.379,0.21025913,0.53931456,11,5,0.55,0.35,0.6,0.16339334,28,5,9,1.6437207
dA40,0.04,45.04,25.553304,55.876919,262.46522,0.21289266,0.55563697,11,5,0.55,0.325,0.6,0.16212561,29,2,6,1.620044
dA40,0.05,45.05,25.459106,56.529506,263.6691,0.21439564,0.55645432,11,6,0.55,0.275,0.65,0.17769149,27,4,9,1.6480724
dA40,0.06,45.06,25.311187,55.825097,262.84085,0.21239126,0.53336345,10,5,0.575,0.35,0.55,0.17841999,28,4,9,1.6348607
dA40,0.07,45.07,25.336904,55.698458,264.88779,0.2102719,0.53971053,13,5,0.475,0.275,0.575,0.19113594,29,5,9,1.6555487
dA40,0.08,45.08,25.558433,56.162923,262.74272,0.21375635,0.55029819,14,4,0.45,0.3,0.575,0.16382548,29,3,4,1.6332702
dA40,0.09,45.09,25.672396,57.223684,259.43587,0.22056967,0.55562873,15,4,0.425,0.3,0.625,0.15093959,28,4,7,1.6413743
dA40,0.1,45.1,25.523015,56.157741,265.04228,0.21188219,0.55416852,11,5,0.525,0.325,0.525,0.18621936,27,1,5,1.6466492
dA40,0.11,45.11,25.768668,55.313643,262.71176,0.21054879,0.56066931,12,5,0.5,0.3,0.575,0.15857803,29,5,8,1.6448903
dA40,0.12,45.12,25.541975,54.572925,262.8078,0.20765337,0.56024287,13,5,0.45,0.25,0.7,0.135723,31,3,8,1.6583191
dA40,0.13,45.13,25.909155,55.069589,263.4353,0.20904408,0.57009298,15,5,0.375,0.225,0.525,0.13812856,31,2,5,1.6355827
dA40,0.14,45.14,26.202372,56.043392,261.15771,0.21459597,0.57939994,14,5,0.4,0.25,0.55,0.13333631,30,5,8,1.6603638
dA40,0.15,45.15,26.288606,55.436847,262.89042,0.21087436,0.57465414,12,5,0.475,0.275,0.625,0.15154324,31,4,7,1.6737718
dA40,0.16,45.16,26.520793,55.973467,263.17005,0.21268935,0.5839441,14,4,0.425,0.275,0.55,0.15502467,28,5,7,1.6494576
dA40,0.17,45.17,26.437804,55.091381,260.42717,0.21154237,0.59035488,15,4,0.4,0.25,0.6,0.1535737,29,2,5,1.6410281
dA40,0.18,45.18,26.466594,56.056666,263.81034,0.21248851,0.58323086,13,4,0.475,0.325,0.55,0.1609078,31,3,7,1.6523065
dA40,0.19,45.19,26.735978,55.926533,263.68819,0.21209343,0.57285529,13,5,0.4,0.25,0.55,0.15246808,29,4,8,1.6388285
dA40,0.2,45.2,26.499332,55.951681,261.62542,0.2138618,0.58466312,14,4,0.425,0.325,0.55,0.14007497,29,6,9,1.640887
dA40,0.21,45.21,26.493265,55.942097,262.86954,0.21281315,0.58109403,12,5,0.5,0.275,0.675,0.14503016,28,7,10,1.664745
dA40,0.22,45.22,26.102658,55.47795,262.76497,0.21113145,0.56953803,11,4,0.55,0.375,0.6,0.11688621,30,3,6,1.6916521
dA40,0.23,45.23,25.773027,54.414079,262.99173,0.20690415,0.55265689,14,6,0.4,0.2,0.575,0.12756644,28,3,6,1.6554344
dA40,0.24,45.24,26.075787,54.398657,264.36832,0.20576844,0.56695976,14,5,0.45,0.3,0.55,0.13043529,30,2,4,1.6911885
dA40,0.25,45.25,26.040581,54.362719,264.63169,0.20542785,0.56514312,14,5,0.45,0.275,0.625,0.12723961,29,5,7,1.6555254
dA40,0.26,45.26,25.883005,53.250228,264.22473,0.20153385,0.55913595,15,5,0.4,0.3,0.55,0.12013749,28,3,5,1.6599089
dA40,0.27,45.27,25.804216,53.325869,266.46235,0.20012534,0.55527362,15,5,0.375,0.2,0.7,0.13169816,29,3,6,1.639661
dA40,0.28,45.28,25.760406,54.56832,264.12459,0.20660068,0.55806758,13,4,0.475,0.4,0.55,0.1385616,29,5,9,1.6561954
dA40,0.29,45.29,25.794064,55.194337,263.62298,0.20936846,0.55461911,14,5,0.45,0.325,0.625,0.12282839,29,4,8,1.6591196
dA40,0.3,45.3,25.802048,55.325518,266.68314,0.20745788,0.55180398,14,5,0.425,0.25,0.6,0.13001088,28,5,9,1.6664907
dA40,0.31,45.31,25.565737,54.785406,262.72192,0.20853002,0.56109764,11,4,0.55,0.375,0.6,0.1448439,30,5,9,1.6479877
dA40,0.32,45.32,25.847721,54.91294,262.62988,0.2090887,0.56598838,12,5,0.525,0.3,0.55,0.1186688,28,6,10,1.64699
dA40,0.33,45.33,25.811386,55.686662,263.05078,0.21169549,0.56430939,15,5,0.375,0.225,0.525,0.13519329,30,5,9,1.6433884
dA40,0.34,45.34,25.853279,55.871643,264.42047,0.21129848,0.55994305,12,5,0.5,0.275,0.525,0.13746601,31,5,8,1.633073
dA40,0.35,45.35,26.049284,57.497696,262.63211,0.21892866,0.58287761,13,4,0.45,0.3,0.5,0.14495523,31,4,8,1.6614819
dA40,0.36,45.36,26.015645,57.98174,262.81267,0.22062004,0.59243182,14,4,0.425,0.325,0.55,0.12806335,33,3,7,1.6584067
dA40,0.37,45.37,26.184646,57.39913,261.97649,0.21910031,0.5910047,13,6,0.45,0.2,0.575,0.13923133,29,4,7,1.6709178
dA40,0.38,45.38,26.162027,57.883426,263.78311,0.21943568,0.58225342,15,5,0.4,0.25,0.625,0.13920773,29,7,11,1.652221
dA40,0.39,45.39,26.109836,58.213702,264.01017,0.22049795,0.5950253,13,5,0.475,0.3,0.675,0.13346537,32,5,7,1.6488466
dA40,0.4,45.4,25.998167,58.500789,262.26421,0.22306051,0.59006613,14,6,0.4,0.2,0.625,0.13723188,29,4,9,1.6627916
dA40,0.41,45.41,26.022974,58.026675,264.13149,0.21968859,0.5880148,16,5,0.35,0.225,0.575,0.13877522,28,5,8,1.6661338
dA40,0.42,45.42,26.13426,57.664623,261.66362,0.22037692,0.58724982,13,5,0.475,0.325,0.575,0.11867753,27,4,7,1.6848534
dA40,0.43,45.43,25.963312,56.863251,262.81316,0.21636379,0.56462851,15,5,0.4,0.25,0.675,0.16150795,31,5,8,1.6788569
dA40,0.44,45.44,25.86163,56.162581,262.4712,0.21397616,0.56267149,14,5,0.425,0.3,0.65,0.17141935,31,7,10,1.642907
dA40,0.45,45.45,25.755474,56.239717,260.58049,0.21582474,0.56810592,14,5,0.425,0.3,0.675,0.18941184,31,5,9,1.6603121
dA40,0.46,45.46,25.91471,56.313176,262.80043,0.21428114,0.56728553,14,5,0.425,0.3,0.625,0.17992967,30,5,8,1.6427877
dA40,0.47,45.47,25.476023,55.417218,261.79389,0.21168263,0.5616888,14,5,0.425,0.3,0.6,0.17172621,29,7,11,1.6494369
dA40,0.48,45.48,25.3801,53.202367,260.57646,0.20417181,0.54482501,13,5,0.5,0.325,0.65,0.19285086,29,3,8,1.6656055
dA40,0.49,45.49,25.244203,53.37999,262.60412,0.20327171,0.54748744,15,5,0.425,0.275,0.525,0.22252142,29,7,13,1.6492011
dA40,0.5,45.5,24.992827,54.440944,263.46298,0.20663603,0.54241957,13,5,0.5,0.325,0.525,0.19943914,30,4,9,1.6505082
dA40,0.51,45.51,25.29747,54.180024,264.71104,0.2046761,0.54672708,11,5,0.55,0.375,0.575,0.18627347,29,5,8,1.6684844
dA40,0.52,45.52,25.02624,54.289119,263.89741,0.20572054,0.54943679,12,5,0.5,0.3,0.65,0.18827291,28,1,6,1.6695059
dA40,0.53,45.53,25.090481,53.891162,265.19185,0.20321575,0.55192892,13,5,0.45,0.325,0.625,0.20704939,33,4,9,1.6706139
dA40,0.54,45.54,25.331253,54.91642,265.2572,0.20703083,0.55285424,12,5,0.5,0.325,0.575,0.2056502,32,5,11,1.6629456
dA40,0.55,45.55,25.343577,54.843041,265.70556,0.20640531,0.55384126,13,5,0.475,0.35,0.575,0.19597987,31,4,9,1.6453597
dA40,0.56,45.56,25.34598,54.452184,263.37735,0.20674589,0.54685863,15,5,0.4,0.3,0.625,0.19800273,32,5,9,1.6965067
dA40,0.57,45.57,25.00439,53.714178,265.03277,0.20266995,0.54224563,14,5,0.425,0.325,0.575,0.2026603,32,4,9,1.6444995
dA40,0.58,45.58,25.002117,53.711538,263.00499,0.2042225,0.546476,16,5,0.375,0.275,0.5,0.22086435,34,6,10,1.6944758
dA40,0.59,45.59,25.109877,54.219113,265.02118,0.20458408,0.5445552,16,5,0.375,0.25,0.575,0.21318873,29,5,11,1.6587612
dA40,0.6,45.6,25.283059,55.262386,261.42566,0.21138853,0.54582795,14,5,0.425,0.3,0.575,0.2260979,31,6,10,1.6569712
dA40,0.61,45.61,25.217589,54.594133,261.9286,0.20843135,0.53913592,13,5,0.475,0.325,0.55,0.2304363,35,6,12,1.6421735
dA40,0.62,45.62,25.05518,54.384427,265.24505,0.20503466,0.53168842,11,5,0.525,0.375,0.55,0.22808594,32,6,10,1.6605818
dA40,0.63,45.63,24.668705,53.601378,260.77347,0.20554767,0.51875605,15,5,0.425,0.3,0.6,0.20695939,34,4,9,1.6616529
dA40,0.64,45.64,24.446474,53.910556,258.78529,0.20832156,0.50234818,14,5,0.45,0.325,0.55,0.21635703,33,6,10,1.6571438
dA40,0.65,45.65,24.586895,54.352261,259.7633,0.20923765,0.50955119,14,4,0.45,0.325,0.625,0.23380908,32,2,6,1.6610868
dA40,0.66,45.66,24.208029,54.073349,262.03876,0.2063563,0.49189892,13,4,0.475,0.375,0.55,0.19711199,32,3,7,1.6438137
dA40,0.67,45.67,24.349588,53.856774,262.74156,0.20498003,0.49762194,12,6,0.525,0.35,0.55,0.21232871,32,5,8,1.6548582
dA40,0.68,45.68,24.516263,53.537395,259.74621,0.20611425,0.50502071,14,5,0.45,0.325,0.55,0.20362015,33,4,7,1.6521075
dA40,0.69,45.69,24.456834,53.961362,262.55805,0.20552165,0.50955389,13,4,0.45,0.325,0.5,0.19671126,35,4,10,1.65003
dA40,0.7,45.7,24.487007,53.622662,262.23804,0.20448087,0.50326954,13,5,0.45,0.325,0.6,0.18948413,32,6,9,1.6688744
dA40,0.71,45.71,24.636828,53.412833,264.07605,0.20226307,0.49981582,13,6,0.475,0.325,0.55,0.22250689,32,6,9,1.6502757
dA40,0.72,45.72,24.812983,53.86706,262.81343,0.20496312,0.49540297,13,5,0.475,0.325,0.525,0.21694586,31,5,9,1.6494989
dA40,0.73,45.73,25.104331,54.847613,262.61759,0.20884973,0.51339109,11,5,0.55,0.375,0.525,0.22750235,29,4,8,1.6550188
dA40,0.74,45.74,24.958433,54.909056,264.05432,0.20794606,0.50767638,12,6,0.5,0.35,0.525,0.23723636,31,5,7,1.6657755
dA40,0.75,45.75,24.737025,53.212677,264.45249,0.20121828,0.49922722,12,6,0.475,0.3,0.6,0.22954203,36,4,9,1.648639
dA40,0.76,45.76,24.868516,54.26652,260.65727,0.20819108,0.50899846,14,5,0.45,0.325,0.525,0.21432416,33,2,6,1.6710967
dA40,0.77,45.77,24.517168,53.250817,260.74452,0.20422603,0.50999281,14,4,0.45,0.375,0.675,0.2339114,33,3,9,1.6508652
dA40,0.78,45.78,24.295981,53.046627,259.37926,0.20451376,0.50350253,16,5,0.4,0.3,0.675,0.22050477,35,5,9,1.6533796
dA40,0.79,45.79,24.491461,53.195457,260.17693,0.20445878,0.49228765,15,5,0.4,0.3,0.675,0.22996933,33,5,9,1.6627404
dA40,0.8,45.8,24.754657,53.494028,259.91718,0.20581182,0.49766922,15,5,0.4,0.275,0.7,0.25128167,31,2,5,1.6286368
dA40,0.81,45.81,24.785784,54.534994,259.67598,0.2100117,0.50930085,17,5,0.35,0.25,0.75,0.23631287,30,5,9,1.6370035
dA40,0.82,45.82,24.753631,55.347685,263.72166,0.2098716,0.50668687,12,5,0.5,0.375,0.575,0.23766108,31,4,8,1.6453257
dA40,0.83,45.83,24.415591,54.840074,259.46564,0.21135775,0.50525537,11,5,0.525,0.375,0.625,0.23106099,30,5,5,1.665703
dA40,0.84,45.84,24.064202,53.371535,261.88661,0.20379635,0.47674822,14,5,0.475,0.3,0.55,0.2231271,31,4,7,1.6526703
dA40,0.85,45.85,23.966277,53.152352,261.38198,0.20335125,0.47303265,14,5,0.45,0.3,0.675,0.20770863,29,5,10,1.6485269
dA40,0.86,45.86,24.029858,53.076731,262.81426,0.20195529,0.46295007,13,5,0.5,0.3,0.675,0.23716919,30,3,6,1.6405578
dA40,0.87,45.87,23.758297,52.123159,261.07903,0.19964514,0.4636889,12,5,0.525,0.325,0.625,0.21433318,32,3,7,1.6462172
dA40,0.88,45.88,23.783879,52.862928,257.5641,0.20524184,0.46592095,15,5,0.425,0.25,0.55,0.21906488,32,5,8,1.6436737
dA40,0.89,45.89,23.690861,52.884974,259.54597,0.20375956,0.45937286,15,5,0.425,0.25,0.55,0.23112409,32,3,7,1.6589753
dA40,0.9,45.9,23.726936,52.926932,260.87846,0.20287965,0.45535926,12,5,0.525,0.325,0.575,0.23485069,29,2,7,1.6416845
dA40,0.91,45.91,24.065999,53.564882,261.65234,0.20471777,0.44059595,13,5,0.5,0.325,0.625,0.2341343,29,6,8,1.6618806
dA40,0.92,45.92,23.973861,53.017605,262.94787,0.20162781,0.45459111,14,5,0.45,0.275,0.675,0.22218701,30,4,5,1.6365009
dA40,0.93,45.93,23.824591,53.804332,264.01713,0.20379106,0.44934052,12,4,0.525,0.375,0.7,0.20182241,32,4,6,1.6411782
dA40,0.94,45.94,24.288149,55.535258,266.52615,0.20836702,0.47432145,11,4,0.55,0.375,0.75,0.22523297,30,4,9,1.6446868
dA40,0.95,45.95,24.27521,56.108683,263.66446,0.21280336,0.494618,13,4,0.45,0.325,0.675,0.22848366,31,4,8,1.6626463
dA40,0.96,45.96,24.083675,55.030886,263.44487,0.20888957,0.4901017,11,4,0.525,0.375,0.7,0.2348262,31,4,8,1.6571464
dA40,0.97,45.97,23.834669,55.125541,263.95589,0.20884376,0.48346235,11,4,0.55,0.375,0.775,0.25974543,30,2,6,1.6340192
dA40,0.98,45.98,23.629135,53.825596,261.26727,0.20601737,0.49369148,13,3,0.475,0.4,0.625,0.23765065,31,5,9,1.6499881
dA40,0.99,45.99,23.543655,53.941372,260.60855,0.20698236,0.50030069,13,4,0.45,0.3,0.65,0.21371814,33,4,8,1.6555466
dA40,1,46,23.418482,53.974538,261.50005,0.20640355,0.50371413,13,4,0.45,0.325,0.6,0.24852286,30,3,7,1.6429647
dA40,1.01,46.01,23.61482,55.474272,261.73514,0.21194812,0.5285457,16,3,0.375,0.325,0.65,0.24872497,30,5,9,1.6419733
dA40,1.02,46.02,23.459479,55.954472,264.76942,0.21133283,0.52361416,10,3,0.575,0.5,0.725,0.25395452,30,3,5,1.6418677
dA40,1.03,46.03,23.467174,55.828271,265.09986,0.21059336,0.52509466,11,4,0.525,0.4,0.725,0.22207371,31,4,5,1.6519563
dA40,1.04,46.04,23.519259,55.613931,266.83422,0.20842128,0.52021171,13,3,0.45,0.35,0.675,0.22699413,31,2,4,1.6515362
dA40,1.05,46.05,23.744731,55.318998,265.60146,0.20827821,0.53359128,11,4,0.525,0.4,0.6,0.2570661,31,5,7,1.6420184
dA40,1.06,46.06,23.887332,56.47535,265.65009,0.212593,0.54472199,10,4,0.575,0.45,0.7,0.23892072,32,7,11,1.6718414
dA40,1.07,46.07,23.874596,55.712235,264.99788,0.21023654,0.54473934,14,4,0.45,0.4,0.7,0.23650937,32,6,8,1.6601551
dA40,1.08,46.08,24.126806,57.633145,264.79941,0.21764831,0.54523352,10,5,0.55,0.375,0.725,0.22506348,31,3,3,1.6333899
dA40,1.09,46.09,23.988164,56.084096,262.87943,0.21334532,0.54296792,11,5,0.525,0.4,0.7,0.23823164,33,6,7,1.6289344
dA40,1.1,46.1,23.920666,55.861936,262.43736,0.21285817,0.52278355,12,5,0.5,0.375,0.625,0.24342616,33,6,7,1.6747214
dA40,1.11,46.11,23.916487,54.996762,264.48689,0.20793757,0.51097017,12,4,0.475,0.325,0.675,0.2247382,31,2,5,1.6490823
dA40,1.12,46.12,23.867818,55.099494,265.3443,0.20765283,0.51098578,12,2,0.5,0.4,0.625,0.25663641,30,3,7,1.6449105
dA40,1.13,46.13,23.897565,55.010633,266.12252,0.20671168,0.51923166,11,4,0.525,0.4,0.625,0.22570134,33,6,10,1.6463302
dA40,1.14,46.14,23.824574,56.329612,264.07122,0.21331219,0.52848927,13,4,0.5,0.375,0.725,0.20618018,31,3,6,1.645908
dA40,1.15,46.15,23.936035,56.604946,263.24757,0.21502552,0.53401958,13,3,0.475,0.375,0.725,0.20864731,31,5,9,1.6311427
dA40,1.16,46.16,24.077904,57.208766,263.91537,0.21676936,0.54187509,12,4,0.475,0.35,0.65,0.20182234,34,3,7,1.6617762
dA40,1.17,46.17,24.180942,56.970127,265.32374,0.2147193,0.55204315,14,3,0.45,0.375,0.675,0.21135842,32,4,7,1.6497196
