sequence,window_time_ns,source_time_ns,rg_A,end_to_end_A,c1_contour_A,extension_fraction,shape_anisotropy,adjacent_stacks,nonadjacent_stacks,unstacked_neighbor_fraction,unstacked_any_fraction,syn_fraction,outward_projection_mean,nonlocal_contact_pairs,base_base_hbonds,all_interresidue_hbonds,max_DNA_bond_A
dA40,0.01,0.01,36.756948,89.319678,246.66348,0.36211148,0.89782596,18,1,0.325,0.25,0.5,-0.082687849,13,3,6,1.6554545
dA40,0.02,0.02,36.804531,90.6049,245.00823,0.36980349,0.89852139,16,1,0.35,0.275,0.55,-0.1141138,13,3,6,1.6506334
dA40,0.03,0.03,36.386015,89.12435,249.50616,0.35720301,0.89194337,16,0,0.375,0.325,0.6,-0.11399687,12,2,6,1.6399602
dA40,0.04,0.04,36.257453,88.507906,247.44033,0.35769393,0.88930859,17,1,0.325,0.25,0.525,-0.14224155,11,1,8,1.6432755
dA40,0.05,0.05,35.915774,87.214364,247.12557,0.35291518,0.89218005,15,1,0.425,0.35,0.55,-0.11947109,13,3,10,1.644874
dA40,0.06,0.06,36.10274,87.587581,247.2619,0.35423,0.89926631,16,1,0.375,0.3,0.5,-0.11563311,16,4,9,1.6509333
dA40,0.07,0.07,36.094652,87.593167,247.55703,0.35383025,0.89886281,14,1,0.45,0.375,0.55,-0.11168569,17,3,8,1.6320776
dA40,0.08,0.08,36.427834,87.510884,248.05192,0.35279261,0.8954439,16,1,0.375,0.3,0.4,-0.13264312,19,2,6,1.6401311
dA40,0.09,0.09,36.432297,87.343958,247.40676,0.35303788,0.8949931,14,1,0.45,0.4,0.475,-0.11473882,19,3,9,1.6317664
dA40,0.1,0.1,36.22025,86.346343,248.19194,0.34790149,0.89500535,15,1,0.4,0.325,0.5,-0.11431357,15,2,8,1.6629908
dA40,0.11,0.11,36.779986,86.562986,246.56334,0.35107809,0.89622032,15,1,0.4,0.325,0.6,-0.098660243,18,3,11,1.6476746
dA40,0.12,0.12,37.240961,87.845875,245.90265,0.35723842,0.89764602,15,0,0.4,0.35,0.5,-0.042443739,17,2,7,1.6538413
dA40,0.13,0.13,37.2078,86.436508,249.1841,0.3468781,0.89886299,14,1,0.45,0.375,0.575,-0.11489454,20,2,6,1.6686036
dA40,0.14,0.14,36.979064,86.743141,246.02395,0.35258007,0.89099605,15,1,0.4,0.325,0.575,-0.12337884,20,2,9,1.670836
dA40,0.15,0.15,37.040799,86.432757,247.92359,0.3486266,0.89181216,16,1,0.375,0.3,0.525,-0.10818591,16,2,6,1.6694702
dA40,0.16,0.16,37.199822,87.764473,247.67361,0.35435537,0.89538705,16,1,0.375,0.3,0.6,-0.10488667,18,2,7,1.6748006
dA40,0.17,0.17,37.185474,87.572339,245.45443,0.35677637,0.89341014,13,1,0.475,0.425,0.625,-0.10482445,19,2,9,1.6383035
dA40,0.18,0.18,37.131694,86.657439,246.37072,0.35173595,0.89508796,14,1,0.425,0.375,0.65,-0.086374407,19,2,7,1.6524331
dA40,0.19,0.19,36.911999,85.841841,245.5031,0.34965685,0.89696674,14,1,0.45,0.4,0.5,-0.11074336,17,1,6,1.6489841
dA40,0.2,0.2,36.616372,85.690726,247.83853,0.34575224,0.89203115,15,1,0.4,0.35,0.45,-0.072700629,17,3,9,1.6304785
dA40,0.21,0.21,36.738719,85.089746,249.4566,0.34110039,0.89379418,16,1,0.375,0.325,0.475,-0.086592311,16,3,7,1.6570894
dA40,0.22,0.22,36.607838,86.267917,247.74594,0.34821122,0.89345333,16,1,0.375,0.3,0.6,-0.082002588,19,1,7,1.6414824
dA40,0.23,0.23,36.404478,85.60158,250.35106,0.34192617,0.8926764,15,1,0.375,0.275,0.45,-0.083918435,20,4,10,1.6577262
dA40,0.24,0.24,36.579252,86.554071,247.20195,0.35013507,0.89039431,16,1,0.4,0.3,0.5,-0.083517865,17,3,9,1.6511366
dA40,0.25,0.25,36.224508,86.370231,246.16004,0.35087024,0.89160823,17,1,0.35,0.275,0.525,-0.11875294,21,2,7,1.6648478
dA40,0.26,0.26,36.594513,88.374852,247.89275,0.35650439,0.89094634,16,1,0.375,0.275,0.575,-0.14762964,18,1,9,1.6798099
dA40,0.27,0.27,36.545977,87.545419,246.7013,0.35486404,0.88951775,15,1,0.375,0.275,0.5,-0.12626813,18,2,7,1.6373252
dA40,0.28,0.28,36.518848,87.763808,247.57315,0.35449647,0.89271681,16,0,0.35,0.3,0.475,-0.13937979,19,4,12,1.674119
dA40,0.29,0.29,36.378718,87.809976,244.14265,0.35966668,0.89188891,18,0,0.325,0.275,0.55,-0.13405964,19,1,8,1.6562811
dA40,0.3,0.3,36.34604,88.936215,245.0462,0.36293651,0.89186159,17,0,0.35,0.3,0.55,-0.12500787,18,1,7,1.6406266
dA40,0.31,0.31,36.442505,87.924673,249.67502,0.35215646,0.88952567,14,1,0.45,0.375,0.525,-0.068804139,17,1,8,1.6604621
dA40,0.32,0.32,36.336875,88.172481,249.78458,0.35299409,0.88664851,14,0,0.425,0.375,0.45,-0.084150678,15,3,9,1.6349245
dA40,0.33,0.33,36.131945,87.118635,248.68153,0.3503221,0.88502757,14,1,0.425,0.35,0.475,-0.10544014,20,2,7,1.6521571
dA40,0.34,0.34,36.115899,88.319473,248.14378,0.35592055,0.88326926,14,1,0.45,0.35,0.575,-0.09551342,18,1,6,1.6538391
dA40,0.35,0.35,35.980512,86.955766,246.45312,0.35282882,0.88760025,17,1,0.35,0.275,0.5,-0.10659683,17,2,6,1.6343864
dA40,0.36,0.36,36.194095,86.954918,244.10809,0.35621482,0.89292158,15,1,0.4,0.325,0.525,-0.1185909,19,3,8,1.647962
dA40,0.37,0.37,36.111601,87.46335,245.50231,0.35626284,0.89024109,17,0,0.375,0.325,0.475,-0.12409612,17,5,10,1.6580778
dA40,0.38,0.38,36.329733,88.114159,246.49228,0.35747229,0.89186918,13,1,0.45,0.35,0.5,-0.090841505,18,2,7,1.6640833
dA40,0.39,0.39,36.343422,87.584509,251.00076,0.34894121,0.88883357,13,0,0.475,0.4,0.45,-0.093294091,21,3,8,1.6552124
dA40,0.4,0.4,36.270348,87.253863,249.75176,0.34936235,0.89271808,15,0,0.425,0.35,0.5,-0.12863968,21,2,6,1.6568216
dA40,0.41,0.41,36.1664,85.924778,251.17372,0.34209302,0.89228602,14,0,0.45,0.375,0.425,-0.11804302,23,3,10,1.6386577
dA40,0.42,0.42,36.286096,85.492008,251.14824,0.34040457,0.89205667,16,1,0.35,0.3,0.45,-0.11225723,20,1,7,1.6538574
dA40,0.43,0.43,36.244876,85.691189,247.96197,0.34558198,0.89553416,18,1,0.325,0.275,0.4,-0.11225285,19,4,10,1.6539007
dA40,0.44,0.44,36.52935,86.133578,247.11196,0.34856095,0.89542219,17,0,0.35,0.3,0.5,-0.12620746,19,3,7,1.6391586
dA40,0.45,0.45,36.604308,86.239842,248.36003,0.3472372,0.89829475,17,0,0.325,0.275,0.6,-0.13853907,21,1,5,1.673798
dA40,0.46,0.46,36.905959,85.904673,249.07044,0.34490112,0.89988282,16,1,0.375,0.325,0.525,-0.14336372,20,2,7,1.656319
dA40,0.47,0.47,36.876796,86.298196,245.69673,0.35123868,0.90043496,15,2,0.4,0.325,0.425,-0.11129224,19,2,3,1.6377493
dA40,0.48,0.48,36.836411,86.256582,248.43697,0.34719705,0.8998735,16,2,0.4,0.275,0.425,-0.098265975,20,4,8,1.6538743
dA40,0.49,0.49,36.894696,85.121663,247.77578,0.34354312,0.90082566,18,2,0.325,0.25,0.375,-0.096516121,20,5,10,1.6415163
dA40,0.5,0.5,36.803491,85.465588,246.79261,0.3463053,0.89949053,16,2,0.375,0.275,0.4,-0.11343786,19,3,6,1.6748657
dA40,0.51,0.51,36.88171,86.76018,247.33836,0.35077527,0.89845447,17,2,0.35,0.275,0.5,-0.065963823,19,5,9,1.6737292
dA40,0.52,0.52,36.837989,86.465645,247.06291,0.34997421,0.90209048,16,2,0.375,0.325,0.625,-0.066183293,17,6,9,1.652342
dA40,0.53,0.53,36.661756,86.349146,243.64535,0.35440506,0.89642089,17,2,0.35,0.3,0.475,-0.077900827,19,5,8,1.6516073
dA40,0.54,0.54,36.703264,84.991893,246.39002,0.3449486,0.89604226,16,2,0.375,0.325,0.55,-0.06734559,21,5,9,1.6616891
dA40,0.55,0.55,36.91246,86.362979,248.1368,0.34804583,0.89768128,15,2,0.425,0.35,0.55,-0.060718406,20,5,9,1.64756
dA40,0.56,0.56,36.731448,86.325056,246.23618,0.35057828,0.89755578,16,2,0.375,0.325,0.55,-0.046215075,19,3,5,1.6608894
dA40,0.57,0.57,36.549065,85.939594,246.77409,0.34825209,0.90370759,17,2,0.35,0.3,0.525,-0.061326698,18,7,10,1.6739929
dA40,0.58,0.58,36.763228,86.104996,245.47126,0.35077424,0.90113987,15,2,0.4,0.3,0.525,-0.070333448,17,1,3,1.6740697
dA40,0.59,0.59,36.81692,86.368541,248.91504,0.34698,0.89963561,15,2,0.4,0.35,0.525,-0.072086007,17,3,6,1.6733688
dA40,0.6,0.6,36.884144,88.021436,250.26172,0.35171753,0.89823815,13,2,0.45,0.375,0.625,-0.092540766,17,5,8,1.6474699
dA40,0.61,0.61,36.705228,87.388969,248.8721,0.35114008,0.89710563,17,1,0.375,0.35,0.625,-0.098709655,16,4,6,1.6358073
dA40,0.62,0.62,36.61504,88.522681,244.79975,0.36161263,0.8954862,15,1,0.4,0.35,0.55,-0.068210186,15,5,8,1.6512557
dA40,0.63,0.63,36.05177,87.368348,244.55745,0.35725081,0.89078366,14,1,0.425,0.4,0.6,-0.032541453,13,4,7,1.6515975
dA40,0.64,0.64,35.625376,85.882808,244.12684,0.35179585,0.8930664,15,1,0.4,0.375,0.6,-0.063958943,15,4,8,1.6579119
dA40,0.65,0.65,35.536902,85.338362,248.29131,0.34370257,0.89047729,15,1,0.4,0.35,0.575,-0.063035779,16,6,9,1.6374878
dA40,0.66,0.66,35.488254,84.384585,247.14445,0.34143832,0.88468546,14,2,0.45,0.4,0.55,-0.030480539,15,4,8,1.662908
dA40,0.67,0.67,35.384427,84.112434,248.81425,0.33805313,0.87882847,14,2,0.425,0.35,0.55,-0.027939621,14,3,6,1.6611963
dA40,0.68,0.68,35.604632,84.59376,252.65274,0.33482226,0.88126104,16,1,0.4,0.375,0.525,-0.065060306,16,3,4,1.6646712
dA40,0.69,0.69,35.402039,85.096509,250.2248,0.34008024,0.87940777,14,1,0.45,0.425,0.575,-0.073749043,17,7,9,1.6631267
dA40,0.7,0.7,34.999844,83.935374,253.95869,0.33050799,0.87679863,14,1,0.425,0.375,0.575,-0.075706379,16,4,8,1.6654421
dA40,0.71,0.71,35.036446,84.933598,250.26876,0.33936956,0.87880837,13,1,0.475,0.425,0.55,-0.047650005,17,2,5,1.635152
dA40,0.72,0.72,35.028476,85.000284,251.30286,0.33823843,0.878083,14,1,0.45,0.4,0.525,-0.038597155,20,4,5,1.6332264
dA40,0.73,0.73,35.003901,84.041176,249.00565,0.33750711,0.87491482,15,2,0.4,0.325,0.575,0.0051937146,17,2,6,1.6375283
dA40,0.74,0.74,34.839939,84.029914,249.23093,0.33715685,0.87601279,13,1,0.45,0.4,0.525,0.0096118228,17,2,6,1.6481588
dA40,0.75,0.75,35.117336,84.642199,249.61622,0.33908934,0.87662266,13,2,0.45,0.375,0.525,0.015781263,17,1,7,1.6580528
dA40,0.76,0.76,35.11728,83.997784,249.62726,0.33649283,0.88154638,15,2,0.4,0.35,0.55,-0.0017367514,17,4,6,1.6372425
dA40,0.77,0.77,35.008242,83.929825,249.06837,0.33697505,0.87929612,15,2,0.4,0.35,0.525,0.03093377,17,4,9,1.6275805
dA40,0.78,0.78,35.01204,82.87926,248.25737,0.33384411,0.87603336,16,1,0.4,0.35,0.525,0.033729277,17,3,6,1.6353071
dA40,0.79,0.79,34.605501,83.941209,246.94436,0.33991952,0.87464615,15,2,0.425,0.325,0.55,0.043535257,16,3,6,1.6381573
dA40,0.8,0.8,34.28836,81.895129,249.06205,0.32881416,0.87470344,15,2,0.4,0.3,0.45,0.044658807,19,3,7,1.6522835
dA40,0.81,0.81,34.10869,81.145642,249.43444,0.32531852,0.8709506,17,1,0.35,0.3,0.575,0.0083872649,17,3,7,1.6570433
dA40,0.82,0.82,34.171295,81.674122,250.81357,0.32563678,0.87140055,16,2,0.375,0.3,0.5,-0.067971456,18,4,7,1.6408669
dA40,0.83,0.83,34.36145,80.43907,250.80262,0.3207266,0.87044236,15,2,0.4,0.325,0.6,-0.041674196,17,2,5,1.6350151
dA40,0.84,0.84,34.270622,80.010412,253.44393,0.31569275,0.86831352,17,2,0.35,0.275,0.5,-0.023265171,18,3,8,1.6525263
dA40,0.85,0.85,34.353963,80.3624,253.68119,0.31678502,0.86964985,16,2,0.375,0.3,0.575,-0.017913789,19,4,8,1.6415884
dA40,0.86,0.86,34.525464,81.071227,256.3805,0.31621448,0.86682876,16,2,0.375,0.275,0.5,0.0011795463,18,4,10,1.6485717
dA40,0.87,0.87,34.214718,80.795322,253.40357,0.3188405,0.86983278,15,2,0.4,0.3,0.525,-0.012800507,18,2,5,1.6524175
dA40,0.88,0.88,34.043375,80.58916,256.46234,0.3142339,0.85951489,16,2,0.375,0.325,0.55,0.0048568362,18,4,9,1.6473676
dA40,0.89,0.89,34.422245,80.288655,256.80545,0.3126439,0.86757218,16,2,0.375,0.3,0.5,0.026539599,18,3,7,1.6472821
dA40,0.9,0.9,34.671107,80.298294,251.98806,0.31865913,0.87252093,16,2,0.375,0.3,0.525,0.021385687,19,2,8,1.6374428
dA40,0.91,0.91,34.733898,81.656158,251.4631,0.32472422,0.86909793,14,2,0.45,0.35,0.5,-0.019493231,19,4,8,1.6331298
dA40,0.92,0.92,34.845539,81.325281,250.90441,0.32412854,0.87602353,15,2,0.4,0.325,0.55,-0.01652332,19,6,12,1.6381079
dA40,0.93,0.93,34.59974,81.0391,250.95209,0.32292658,0.87279611,15,2,0.4,0.325,0.425,0.018001176,18,4,8,1.635572
dA40,0.94,0.94,34.800084,81.817272,251.84758,0.32486821,0.87334848,13,2,0.475,0.4,0.475,0.016534593,19,3,5,1.6557875
dA40,0.95,0.95,34.575066,81.726605,249.74459,0.32724074,0.87205016,17,2,0.35,0.275,0.525,-0.01341876,19,4,10,1.6566762
dA40,0.96,0.96,34.486717,80.844645,248.53148,0.32528936,0.87152402,13,1,0.525,0.45,0.575,0.010266728,16,4,8,1.6422678
dA40,0.97,0.97,34.309675,80.522468,250.41557,0.32155536,0.86535055,12,1,0.525,0.45,0.5,0.00886039,16,4,9,1.6650689
dA40,0.98,0.98,34.675602,81.62627,256.26762,0.31851964,0.86695698,14,2,0.45,0.35,0.55,-0.0051615862,16,5,9,1.6633438
dA40,0.99,0.99,34.540389,80.866187,252.50698,0.32025327,0.86767087,14,2,0.475,0.375,0.55,-0.0092279108,18,5,8,1.6529752
dA40,1,1,34.592807,80.461254,252.64102,0.31848056,0.86485485,13,2,0.5,0.35,0.525,-0.02311208,16,5,7,1.6604992
dA40,1.01,1.01,34.487874,81.408875,249.12996,0.32677272,0.86269551,14,2,0.45,0.35,0.5,-0.017714492,16,6,9,1.6479528
dA40,1.02,1.02,34.328945,79.250434,250.21783,0.31672577,0.86585215,16,2,0.375,0.275,0.5,0.007238716,15,4,10,1.6562619
dA40,1.03,1.03,34.531982,80.525179,250.9167,0.32092396,0.86439671,15,1,0.425,0.35,0.575,-0.010188793,15,5,8,1.6387754
dA40,1.04,1.04,34.172039,78.751642,248.90365,0.31639409,0.86096158,16,1,0.375,0.3,0.525,0.0031431275,18,3,8,1.6604258
